InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
547790,85049D,BRIGHT BLUES RIBBONS ,12,2011-03-25 12:04:00,1.25,12545.0,Spain,15.0,2011-03
577699,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-11-21 12:06:00,1.25,13971.0,United Kingdom,30.0,2011-11
567183,85049G,CHOCOLATE BOX RIBBONS ,2,2011-09-18 15:32:00,1.25,14769.0,United Kingdom,2.5,2011-09
580697,22639,SET OF 4 NAPKIN CHARMS HEARTS,3,2011-12-05 16:05:00,0.79,15984.0,United Kingdom,2.37,2011-12
547945,20749,ASSORTED COLOUR MINI CASES,2,2011-03-28 14:59:00,7.95,14851.0,United Kingdom,15.9,2011-03
557311,82551,LAUNDRY 15C METAL SIGN,2,2011-06-19 15:36:00,1.45,15700.0,United Kingdom,2.9,2011-06
550519,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-04-19 09:31:00,4.95,13141.0,United Kingdom,19.8,2011-04
578995,20674,GREEN POLKADOT BOWL,2,2011-11-27 15:59:00,1.25,15861.0,United Kingdom,2.5,2011-11
546543,22355,CHARLOTTE BAG SUKI DESIGN,2,2011-03-14 15:40:00,0.85,17841.0,United Kingdom,1.7,2011-03
550829,23140,TRIPLE WIRE HOOK IVORY HEART,1,2011-04-21 10:19:00,4.15,17841.0,United Kingdom,4.15,2011-04
548334,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,2011-03-30 13:56:00,4.25,18108.0,United Kingdom,17.0,2011-03
536535,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-01 13:38:00,4.95,15605.0,United Kingdom,14.850000000000001,2010-12
536674,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2010-12-02 12:16:00,1.95,15923.0,United Kingdom,1.95,2010-12
578928,22736,RIBBON REEL MAKING SNOWMEN ,5,2011-11-27 12:29:00,1.65,15443.0,United Kingdom,8.25,2011-11
552851,21535,RED RETROSPOT SMALL MILK JUG,12,2011-05-11 15:07:00,2.55,12731.0,France,30.599999999999998,2011-05
553490,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-05-17 12:44:00,0.85,13309.0,United Kingdom,17.0,2011-05
570225,22222,CAKE PLATE LOVEBIRD WHITE,1,2011-10-09 13:15:00,4.95,16595.0,United Kingdom,4.95,2011-10
548859,22954,HEN PARTY CORDON BARRIER TAPE,3,2011-04-04 13:32:00,1.25,13668.0,United Kingdom,3.75,2011-04
538363,35598B,BLACK CHRISTMAS TREE 60CM,4,2010-12-10 17:14:00,2.95,18016.0,United Kingdom,11.8,2010-12
547963,22296,HEART IVORY TRELLIS LARGE,12,2011-03-28 15:42:00,1.65,13037.0,United Kingdom,19.799999999999997,2011-03
546562,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-03-15 10:45:00,2.95,16293.0,United Kingdom,17.700000000000003,2011-03
554356,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2011-05-24 09:25:00,2.95,12670.0,France,35.400000000000006,2011-05
538799,21931,JUMBO STORAGE BAG SUKI,10,2010-12-14 11:48:00,1.95,15039.0,United Kingdom,19.5,2010-12
560122,18094C,WHITE AND BLUE CERAMIC OIL BURNER,12,2011-07-15 10:33:00,1.25,14332.0,United Kingdom,15.0,2011-07
543040,21535,RED RETROSPOT SMALL MILK JUG,1,2011-02-02 17:06:00,2.55,17337.0,United Kingdom,2.55,2011-02
554823,20727,LUNCH BAG  BLACK SKULL.,1,2011-05-26 14:20:00,1.65,16624.0,United Kingdom,1.65,2011-05
570000,22066,LOVE HEART TRINKET POT,48,2011-10-07 08:55:00,0.39,12420.0,Cyprus,18.72,2011-10
539293,21174,POTTERING IN THE SHED METAL SIGN,12,2010-12-16 16:42:00,1.95,18223.0,United Kingdom,23.4,2010-12
544477,21166,COOK WITH WINE METAL SIGN ,48,2011-02-21 10:07:00,1.53,16029.0,United Kingdom,73.44,2011-02
563268,48194,DOORMAT HEARTS,2,2011-08-15 12:47:00,7.95,13940.0,United Kingdom,15.9,2011-08
567460,M,Manual,6,2011-09-20 12:30:00,0.85,15888.0,United Kingdom,5.1,2011-09
563533,23321,SMALL WHITE HEART OF WICKER,4,2011-08-17 11:14:00,1.65,16241.0,United Kingdom,6.6,2011-08
559981,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,5,2011-07-14 11:30:00,3.75,14562.0,United Kingdom,18.75,2011-07
547497,22993,SET OF 4 PANTRY JELLY MOULDS,6,2011-03-23 12:15:00,1.25,14461.0,United Kingdom,7.5,2011-03
564734,21624,VINTAGE UNION JACK DOORSTOP,1,2011-08-28 13:32:00,5.95,12484.0,Spain,5.95,2011-08
566408,21539,RED RETROSPOT BUTTER DISH,1,2011-09-12 13:43:00,4.95,16984.0,United Kingdom,4.95,2011-09
576879,22867,HAND WARMER BIRD DESIGN,12,2011-11-16 16:52:00,2.1,18006.0,United Kingdom,25.200000000000003,2011-11
546328,M,Manual,1,2011-03-11 10:19:00,1687.17,14911.0,EIRE,1687.17,2011-03
572316,M,Manual,1,2011-10-23 16:13:00,0.38,17836.0,United Kingdom,0.38,2011-10
577816,23503,PLAYING CARDS KEEP CALM & CARRY ON,24,2011-11-22 09:17:00,1.25,18139.0,United Kingdom,30.0,2011-11
545461,21931,JUMBO STORAGE BAG SUKI,10,2011-03-03 08:24:00,1.95,14388.0,United Kingdom,19.5,2011-03
543541,21114,LAVENDER SCENTED FABRIC HEART,10,2011-02-09 14:44:00,1.25,12462.0,Spain,12.5,2011-02
539088,20728,LUNCH BAG CARS BLUE,30,2010-12-16 09:45:00,1.65,13093.0,United Kingdom,49.5,2010-12
539041,22422,TOOTHPASTE TUBE PEN,6,2010-12-15 15:34:00,0.65,15456.0,United Kingdom,3.9000000000000004,2010-12
543737,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,2011-02-11 12:45:00,3.75,12477.0,Germany,22.5,2011-02
557763,23209,LUNCH BAG DOILEY PATTERN ,10,2011-06-22 14:10:00,1.65,17669.0,United Kingdom,16.5,2011-06
578858,22065,CHRISTMAS PUDDING TRINKET POT ,4,2011-11-27 11:22:00,0.39,18145.0,United Kingdom,1.56,2011-11
559921,23255,CHILDRENS CUTLERY CIRCUS PARADE,1,2011-07-13 15:42:00,4.15,13667.0,United Kingdom,4.15,2011-07
564640,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-08-26 13:00:00,1.25,14837.0,United Kingdom,15.0,2011-08
563617,21708,FOLDING UMBRELLA CREAM POLKADOT,8,2011-08-18 09:45:00,4.95,15301.0,United Kingdom,39.6,2011-08
577508,23270,SET OF 2 CERAMIC PAINTED HEARTS ,2,2011-11-20 12:45:00,1.45,18127.0,United Kingdom,2.9,2011-11
561873,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2011-07-31 11:48:00,1.25,13316.0,United Kingdom,1.25,2011-07
555025,22624,IVORY KITCHEN SCALES,2,2011-05-31 11:21:00,8.5,17648.0,United Kingdom,17.0,2011-05
562031,90161C,ANT COPPER LIME BOUDICCA BRACELET,1,2011-08-01 17:37:00,4.95,16984.0,United Kingdom,4.95,2011-08
557636,22604,SET OF 4 NAPKIN CHARMS CUTLERY,2,2011-06-21 15:41:00,2.55,17841.0,United Kingdom,5.1,2011-06
568230,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,2011-09-26 11:05:00,3.75,12925.0,United Kingdom,15.0,2011-09
577108,22150,3 STRIPEY MICE FELTCRAFT,2,2011-11-17 17:34:00,1.95,15983.0,United Kingdom,3.9,2011-11
581149,21714,CITRONELLA CANDLE GARDEN POT,6,2011-12-07 14:12:00,1.25,15471.0,United Kingdom,7.5,2011-12
573576,35970,ZINC FOLKART SLEIGH BELLS,1,2011-10-31 14:09:00,4.13,14096.0,United Kingdom,4.13,2011-10
578926,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2011-11-27 12:24:00,1.65,18156.0,United Kingdom,1.65,2011-11
537691,22147,FELTCRAFT BUTTERFLY HEARTS,12,2010-12-08 10:39:00,1.45,13842.0,United Kingdom,17.4,2010-12
567973,21407,BROWN CHECK CAT DOORSTOP ,3,2011-09-23 10:17:00,4.25,13994.0,United Kingdom,12.75,2011-09
559549,22197,POPCORN HOLDER,4,2011-07-10 15:25:00,0.85,13230.0,United Kingdom,3.4,2011-07
539663,72741,GRAND CHOCOLATECANDLE,1,2010-12-21 10:26:00,1.45,17961.0,United Kingdom,1.45,2010-12
571106,35970,ZINC FOLKART SLEIGH BELLS,6,2011-10-13 16:14:00,1.69,14976.0,United Kingdom,10.14,2011-10
563245,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-08-15 10:53:00,0.55,16272.0,United Kingdom,0.55,2011-08
545894,22247,BUNNY DECORATION MAGIC GARDEN,6,2011-03-07 17:04:00,0.85,16242.0,United Kingdom,5.1,2011-03
576851,22154,ANGEL DECORATION 3 BUTTONS ,3,2011-11-16 15:41:00,0.42,15967.0,United Kingdom,1.26,2011-11
556494,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-06-12 14:57:00,4.15,17802.0,United Kingdom,16.6,2011-06
541849,21535,RED RETROSPOT SMALL MILK JUG,1,2011-01-23 13:34:00,2.55,13230.0,United Kingdom,2.55,2011-01
566734,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2011-09-14 14:09:00,1.65,16910.0,United Kingdom,1.65,2011-09
578818,21616,4 PEAR BOTANICAL DINNER CANDLES,1,2011-11-25 13:47:00,1.25,17920.0,United Kingdom,1.25,2011-11
579503,20713,JUMBO BAG OWLS,1,2011-11-29 16:23:00,2.08,17097.0,Spain,2.08,2011-11
538011,21169,YOU'RE CONFUSING ME METAL SIGN ,3,2010-12-09 12:24:00,1.69,14896.0,United Kingdom,5.07,2010-12
580981,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-12-06 16:02:00,2.08,16201.0,United Kingdom,20.8,2011-12
560504,21354,TOAST ITS - BEST MUM,12,2011-07-19 11:47:00,1.25,13081.0,United Kingdom,15.0,2011-07
553203,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2011-05-15 16:10:00,2.95,14911.0,EIRE,17.700000000000003,2011-05
554505,21136,PAINTED METAL PEARS ASSORTED,16,2011-05-24 15:14:00,1.69,17521.0,United Kingdom,27.04,2011-05
569533,21535,RED RETROSPOT SMALL MILK JUG,1,2011-10-04 15:21:00,2.55,16374.0,United Kingdom,2.55,2011-10
553134,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,12,2011-05-13 12:50:00,2.55,15382.0,United Kingdom,30.599999999999998,2011-05
566217,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,1,2011-09-09 15:17:00,1.63,14096.0,United Kingdom,1.63,2011-09
578843,23439,HAND WARMER RED LOVE HEART,1,2011-11-25 16:13:00,2.1,17813.0,United Kingdom,2.1,2011-11
563094,17003,BROCADE RING PURSE ,36,2011-08-11 17:35:00,0.29,14525.0,United Kingdom,10.44,2011-08
565434,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,2011-09-04 13:35:00,1.65,12867.0,United Kingdom,8.25,2011-09
572719,23499,SET 12 VINTAGE DOILY CHALK ,24,2011-10-25 15:03:00,0.42,13871.0,United Kingdom,10.08,2011-10
558328,22963,JAM JAR WITH GREEN LID,12,2011-06-28 12:09:00,0.85,15146.0,United Kingdom,10.2,2011-06
550193,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2011-04-15 09:27:00,2.1,13952.0,United Kingdom,12.600000000000001,2011-04
545001,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-02-25 12:40:00,0.85,16841.0,United Kingdom,10.2,2011-02
577299,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-11-18 12:52:00,0.85,12498.0,Germany,8.5,2011-11
561359,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-07-26 15:29:00,0.85,17160.0,United Kingdom,17.0,2011-07
545738,22197,SMALL POPCORN HOLDER,36,2011-03-07 11:44:00,0.85,17571.0,United Kingdom,30.599999999999998,2011-03
553538,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2011-05-17 15:26:00,1.45,15855.0,United Kingdom,1.45,2011-05
546236,22568,FELTCRAFT CUSHION OWL,4,2011-03-10 12:48:00,3.75,12370.0,Cyprus,15.0,2011-03
538053,82580,BATHROOM METAL SIGN,25,2010-12-09 13:34:00,0.55,15856.0,United Kingdom,13.750000000000002,2010-12
576857,23499,SET 12 VINTAGE DOILY CHALK ,2,2011-11-16 15:52:00,0.42,12748.0,United Kingdom,0.84,2011-11
571214,21813,GARLAND WITH STARS AND BELLS,6,2011-10-14 12:56:00,4.95,14390.0,United Kingdom,29.700000000000003,2011-10
562273,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-08-04 09:55:00,2.95,12502.0,Spain,17.700000000000003,2011-08
539019,22694,WICKER STAR ,2,2010-12-15 14:12:00,2.1,17551.0,United Kingdom,4.2,2010-12
567206,23201,JUMBO BAG ALPHABET,10,2011-09-19 10:51:00,2.08,13562.0,United Kingdom,20.8,2011-09
545050,22760,"TRAY, BREAKFAST IN BED",1,2011-02-27 11:57:00,12.75,15951.0,United Kingdom,12.75,2011-02
540463,22467,GUMBALL COAT RACK,12,2011-01-07 13:13:00,2.55,12489.0,France,30.599999999999998,2011-01
545933,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-03-08 12:04:00,5.95,13908.0,United Kingdom,17.85,2011-03
577480,22154,ANGEL DECORATION 3 BUTTONS ,48,2011-11-20 11:37:00,0.42,14525.0,United Kingdom,20.16,2011-11
571669,21787,RAIN PONCHO RETROSPOT,3,2011-10-18 13:11:00,0.85,17758.0,United Kingdom,2.55,2011-10
572513,23554,LANDMARK FRAME OXFORD STREET,1,2011-10-24 14:36:00,12.5,16728.0,United Kingdom,12.5,2011-10
544569,22669,RED BABY BUNTING ,5,2011-02-21 12:58:00,2.95,16980.0,United Kingdom,14.75,2011-02
544664,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-02-22 14:55:00,2.55,16045.0,United Kingdom,15.299999999999999,2011-02
559158,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,2011-07-06 16:03:00,1.65,17428.0,United Kingdom,9.899999999999999,2011-07
565410,23201,JUMBO BAG ALPHABET,10,2011-09-04 11:17:00,2.08,14691.0,United Kingdom,20.8,2011-09
554494,21155,RED RETROSPOT PEG BAG,1,2011-05-24 14:00:00,2.55,16327.0,United Kingdom,2.55,2011-05
537396,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2010-12-06 14:08:00,1.25,17223.0,United Kingdom,1.25,2010-12
580727,22609,PENS ASSORTED SPACEBALL,5,2011-12-05 17:17:00,1.63,14096.0,United Kingdom,8.149999999999999,2011-12
570167,23344,JUMBO BAG 50'S CHRISTMAS ,20,2011-10-07 14:04:00,2.08,15615.0,United Kingdom,41.6,2011-10
568319,21137,BLACK RECORD COVER FRAME,48,2011-09-26 13:35:00,3.39,17389.0,United Kingdom,162.72,2011-09
569140,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-09-30 14:59:00,0.29,14503.0,United Kingdom,6.959999999999999,2011-09
560299,84818,DANISH ROSE PHOTO FRAME,24,2011-07-18 10:28:00,0.79,17593.0,United Kingdom,18.96,2011-07
575512,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-10 10:36:00,2.08,14121.0,United Kingdom,20.8,2011-11
570210,21698,MOCK LOBSTER FRIDGE MAGNET,2,2011-10-09 10:48:00,0.39,13259.0,United Kingdom,0.78,2011-10
562377,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-08-04 15:04:00,1.25,14535.0,United Kingdom,15.0,2011-08
572283,23542,WALL ART 70'S ALPHABET ,1,2011-10-23 11:42:00,8.25,15000.0,United Kingdom,8.25,2011-10
566599,22717,CARD DOG AND BALL ,12,2011-09-13 15:37:00,0.42,15998.0,United Kingdom,5.04,2011-09
572667,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-10-25 13:05:00,1.95,15963.0,United Kingdom,11.7,2011-10
563503,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,2011-08-17 09:05:00,0.85,16488.0,United Kingdom,10.2,2011-08
567619,85099B,JUMBO BAG RED RETROSPOT,10,2011-09-21 12:28:00,2.08,15203.0,United Kingdom,20.8,2011-09
549526,22077,6 RIBBONS RUSTIC CHARM,1,2011-04-08 15:49:00,1.65,13630.0,United Kingdom,1.65,2011-04
564091,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-08-23 09:57:00,5.95,15804.0,United Kingdom,17.85,2011-08
549711,22483,RED GINGHAM TEDDY BEAR ,6,2011-04-11 14:07:00,2.95,13654.0,United Kingdom,17.700000000000003,2011-04
543820,22444,GROW YOUR OWN PLANT IN A CAN ,16,2011-02-13 16:05:00,1.25,16084.0,United Kingdom,20.0,2011-02
578270,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-11-23 13:39:00,1.25,14096.0,United Kingdom,7.5,2011-11
536956,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2010-12-03 12:43:00,2.1,14210.0,United Kingdom,25.200000000000003,2010-12
560105,22233,JIGSAW RABBIT AND BIRDHOUSE,3,2011-07-14 19:23:00,0.59,16794.0,United Kingdom,1.77,2011-07
570016,22961,JAM MAKING SET PRINTED,12,2011-10-07 10:06:00,1.45,14911.0,EIRE,17.4,2011-10
548801,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-04-04 12:44:00,1.25,15289.0,United Kingdom,15.0,2011-04
537334,16169N,WRAP BLUE RUSSIAN FOLKART,25,2010-12-06 12:06:00,0.42,16719.0,United Kingdom,10.5,2010-12
560203,48111,DOORMAT 3 SMILEY CATS,10,2011-07-15 13:13:00,6.75,15311.0,United Kingdom,67.5,2011-07
573323,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,2011-10-30 10:54:00,0.39,15708.0,United Kingdom,0.39,2011-10
555554,22626,BLACK KITCHEN SCALES,2,2011-06-05 13:46:00,8.5,13742.0,United Kingdom,17.0,2011-06
558642,21900,"KEY FOB , SHED",24,2011-07-01 09:47:00,0.65,17667.0,United Kingdom,15.600000000000001,2011-07
573361,23207,LUNCH BAG ALPHABET DESIGN,1,2011-10-30 12:53:00,1.65,14456.0,United Kingdom,1.65,2011-10
571912,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2011-10-19 15:26:00,0.55,17512.0,United Kingdom,79.2,2011-10
541523,22700,BLACK AND WHITE DOG BOWL,1,2011-01-19 10:09:00,2.95,17708.0,United Kingdom,2.95,2011-01
574962,23453,OVAL  MINI PORTRAIT FRAME,8,2011-11-08 10:26:00,1.95,15194.0,United Kingdom,15.6,2011-11
541289,90214K,"LETTER ""K"" BLING KEY RING",2,2011-01-17 13:23:00,1.25,14606.0,United Kingdom,2.5,2011-01
560251,21725,SWEETIES  STICKERS,1,2011-07-17 12:32:00,0.85,17774.0,United Kingdom,0.85,2011-07
550838,22412,METAL SIGN NEIGHBOURHOOD WITCH ,2,2011-04-21 11:31:00,2.1,14577.0,United Kingdom,4.2,2011-04
579167,21534,DAIRY MAID LARGE MILK JUG,1,2011-11-28 14:06:00,4.95,16800.0,United Kingdom,4.95,2011-11
544101,22483,RED GINGHAM TEDDY BEAR ,6,2011-02-16 10:32:00,2.95,16378.0,United Kingdom,17.700000000000003,2011-02
546365,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-11 11:35:00,0.55,12520.0,Germany,13.200000000000001,2011-03
558707,22499,WOODEN UNION JACK BUNTING,1,2011-07-01 12:58:00,5.95,12748.0,United Kingdom,5.95,2011-07
574301,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-11-03 16:15:00,3.75,12544.0,Spain,15.0,2011-11
563371,23206,LUNCH BAG APPLE DESIGN,10,2011-08-16 09:39:00,1.65,14006.0,United Kingdom,16.5,2011-08
567183,23193,BUFFALO BILL TREASURE BOOK BOX,2,2011-09-18 15:32:00,2.25,14769.0,United Kingdom,4.5,2011-09
547549,20728,LUNCH BAG CARS BLUE,10,2011-03-23 15:40:00,1.65,14794.0,United Kingdom,16.5,2011-03
548011,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,144,2011-03-29 11:14:00,2.55,14646.0,Netherlands,367.2,2011-03
580318,22384,LUNCH BAG PINK POLKADOT,10,2011-12-02 15:39:00,1.65,17686.0,United Kingdom,16.5,2011-12
540179,22728,ALARM CLOCK BAKELIKE PINK,4,2011-01-05 12:54:00,3.75,16033.0,United Kingdom,15.0,2011-01
543800,85205B,PINK FELT EASTER RABBIT GARLAND,2,2011-02-13 11:36:00,2.55,17282.0,United Kingdom,5.1,2011-02
567866,22423,REGENCY CAKESTAND 3 TIER,3,2011-09-22 14:13:00,12.75,16669.0,United Kingdom,38.25,2011-09
536945,37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,1,2010-12-03 12:24:00,1.95,14083.0,United Kingdom,1.95,2010-12
567971,22616,PACK OF 12 LONDON TISSUES ,96,2011-09-23 10:04:00,0.39,16681.0,United Kingdom,37.44,2011-09
569103,23425,STORAGE TIN HOME SWEET HOME,6,2011-09-30 12:30:00,2.49,16133.0,United Kingdom,14.940000000000001,2011-09
548011,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,108,2011-03-29 11:14:00,1.06,14646.0,Netherlands,114.48,2011-03
565865,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-09-07 15:07:00,2.95,12637.0,France,17.700000000000003,2011-09
539042,21137,BLACK RECORD COVER FRAME,4,2010-12-15 15:37:00,3.75,15062.0,United Kingdom,15.0,2010-12
579273,21500,PINK POLKADOT WRAP ,25,2011-11-29 10:00:00,0.42,15197.0,United Kingdom,10.5,2011-11
547074,23184,BULL DOG BOTTLE OPENER,4,2011-03-20 14:35:00,4.95,13102.0,United Kingdom,19.8,2011-03
575898,85049H,URBAN BLACK RIBBONS ,2,2011-11-11 15:08:00,1.25,16368.0,United Kingdom,2.5,2011-11
569832,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-10-06 12:51:00,1.25,15315.0,United Kingdom,15.0,2011-10
559302,22194,BLACK DINER WALL CLOCK,1,2011-07-07 12:47:00,8.5,14527.0,United Kingdom,8.5,2011-07
572853,20705,MRS ROBOT SOFT TOY,2,2011-10-26 12:28:00,6.95,17712.0,United Kingdom,13.9,2011-10
542080,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-01-25 12:16:00,3.75,13815.0,Germany,15.0,2011-01
563241,20726,LUNCH BAG WOODLAND,10,2011-08-15 10:22:00,1.65,12758.0,Portugal,16.5,2011-08
540163,21947,SET OF 6 HEART CHOPSTICKS,12,2011-01-05 11:52:00,1.25,13089.0,United Kingdom,15.0,2011-01
561204,22712,CARD DOLLY GIRL ,12,2011-07-25 15:22:00,0.42,12836.0,United Kingdom,5.04,2011-07
552844,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-11 14:37:00,1.65,12649.0,Germany,19.799999999999997,2011-05
579345,POST,POSTAGE,4,2011-11-29 11:46:00,18.0,12727.0,France,72.0,2011-11
575188,20749,ASSORTED COLOUR MINI CASES,2,2011-11-09 09:07:00,7.95,16759.0,United Kingdom,15.9,2011-11
536946,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2010-12-03 12:28:00,2.95,13013.0,United Kingdom,35.400000000000006,2010-12
556876,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,2011-06-15 11:56:00,0.55,16241.0,United Kingdom,0.55,2011-06
563580,85017B,ENVELOPE 50 BLOSSOM IMAGES,3,2011-08-17 15:53:00,0.42,16706.0,United Kingdom,1.26,2011-08
578033,22942,CHRISTMAS LIGHTS 10 SANTAS ,4,2011-11-22 13:42:00,8.5,12656.0,France,34.0,2011-11
539317,22600,CHRISTMAS RETROSPOT STAR WOOD,1,2010-12-16 19:04:00,0.85,17392.0,United Kingdom,0.85,2010-12
567303,84836,ZINC METAL HEART DECORATION,12,2011-09-19 13:20:00,1.25,17613.0,United Kingdom,15.0,2011-09
569790,51014A,"FEATHER PEN,HOT PINK",12,2011-10-06 11:42:00,0.39,15910.0,United Kingdom,4.68,2011-10
539461,21034,REX CASH+CARRY JUMBO SHOPPER,3,2010-12-19 10:21:00,0.95,17243.0,United Kingdom,2.8499999999999996,2010-12
576649,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-16 10:32:00,2.1,16008.0,United Kingdom,2.1,2011-11
539982,21832,CHOCOLATE CALCULATOR,1,2010-12-23 14:40:00,1.65,15311.0,United Kingdom,1.65,2010-12
548309,22991,GIRAFFE WOODEN RULER,1,2011-03-30 12:02:00,1.95,16657.0,United Kingdom,1.95,2011-03
558568,47566,PARTY BUNTING,8,2011-06-30 14:37:00,4.95,16316.0,United Kingdom,39.6,2011-06
542241,22763,KEY CABINET MA CAMPAGNE,1,2011-01-26 14:51:00,9.95,16409.0,United Kingdom,9.95,2011-01
555920,48173C,DOORMAT BLACK FLOCK ,200,2011-06-07 16:35:00,4.58,18102.0,United Kingdom,916.0,2011-06
545910,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-08 10:04:00,0.55,14586.0,United Kingdom,13.200000000000001,2011-03
568166,23365,SET 12 COLOUR PENCILS LOVE LONDON,5,2011-09-25 12:45:00,0.65,14800.0,United Kingdom,3.25,2011-09
574559,22629,SPACEBOY LUNCH BOX ,1,2011-11-04 15:50:00,1.95,14056.0,United Kingdom,1.95,2011-11
576051,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2011-11-13 14:45:00,2.95,14911.0,EIRE,35.400000000000006,2011-11
575335,23203,JUMBO BAG DOILEY PATTERNS,300,2011-11-09 13:56:00,1.79,12931.0,United Kingdom,537.0,2011-11
569571,23437, 50'S CHRISTMAS GIFT BAG LARGE,400,2011-10-05 10:09:00,1.04,16684.0,United Kingdom,416.0,2011-10
568894,23108,SET OF 10 LED DOLLY LIGHTS,3,2011-09-29 13:04:00,6.25,17528.0,United Kingdom,18.75,2011-09
557872,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-06-23 12:42:00,1.45,14911.0,EIRE,17.4,2011-06
575607,22544,MINI JIGSAW SPACEBOY,1,2011-11-10 12:37:00,0.83,14096.0,United Kingdom,0.83,2011-11
543831,21929,JUMBO BAG PINK VINTAGE PAISLEY,100,2011-02-14 09:57:00,1.65,15769.0,United Kingdom,165.0,2011-02
560300,90030B,RED KUKUI COCONUT SEED NECKLACE,6,2011-07-18 10:29:00,1.0,14911.0,EIRE,6.0,2011-07
539921,22123,PING MICROWAVE APRON,1,2010-12-23 11:09:00,5.95,12748.0,United Kingdom,5.95,2010-12
573300,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-10-28 16:10:00,4.95,16049.0,United Kingdom,4.95,2011-10
561625,16238,PARTY TIME PENCIL ERASERS,28,2011-07-28 14:03:00,0.21,16843.0,United Kingdom,5.88,2011-07
544077,20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,4,2011-02-15 15:04:00,1.65,14825.0,United Kingdom,6.6,2011-02
552551,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-05-10 10:45:00,1.65,15433.0,United Kingdom,16.5,2011-05
545410,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-03-02 12:18:00,1.25,16670.0,United Kingdom,15.0,2011-03
567899,22037,ROBOT BIRTHDAY CARD,12,2011-09-22 16:26:00,0.42,14911.0,EIRE,5.04,2011-09
569828,22526,WHEELBARROW FOR CHILDREN ,1,2011-10-06 12:35:00,12.75,14527.0,United Kingdom,12.75,2011-10
